교양,GEDG002-47,영어발표,닉헤이즈,월16:30-17:45【27423】 수15:00-16:15【27423】,2,4.06,48,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-48,영어발표,제프리라츠,화16:30-17:45【26117】 목15:00-16:15【26117】,2,4.75,55,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-49,영어발표,매튜심슨,화09:00-10:15【27517】 목10:30-11:45【27517】,2,3.92,34,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-50,영어발표,매튜심슨,화10:30-11:45【27517】 목09:00-10:15【27517】,2,3.92,35,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-51,영어발표,윌리암히슬롭,월13:30-14:45【26508】 수12:00-13:15【26508】,2,4.64,60,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-41,영어쓰기,매튜아담,월09:00-10:15【27423】 수10:30-11:45【27423】,2,4.25,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-42,영어쓰기,매튜아담,월10:30-11:45【27423】 수09:00-10:15【27423】,2,4.25,25,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-43,영어쓰기,매튜아담,월12:00-13:15【27423】 수13:30-14:45【27423】,2,4.25,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-44,영어쓰기,매튜아담,월13:30-14:45【27423】 수12:00-13:15【27423】,2,4.25,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-45,영어쓰기,나다니엘애쉬만,월09:00-10:15【26117】 수10:30-11:45【26117】,2,4.33,17,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-46,영어쓰기,나다니엘애쉬만,월10:30-11:45【26117】 수09:00-10:15【26117】,2,4.33,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-47,영어쓰기,나다니엘애쉬만,화09:00-10:15【26117】 목10:30-11:45【26117】,2,4.34,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-48,영어쓰기,나다니엘애쉬만,화10:30-11:45【26117】 목09:00-10:15【26117】,2,4.33,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-49,영어쓰기,킴찰스바넷,월09:00-10:15【27515】 수10:30-11:45【27515】,2,4.68,24,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-50,영어쓰기,킴찰스바넷,월10:30-11:45【27515】 수09:00-10:15【27515】,2,4.68,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-51,영어쓰기,킴찰스바넷,월12:00-13:15【27515】 수13:30-14:45【27515】,2,4.68,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-52,영어쓰기,킴찰스바넷,월13:30-14:45【27515】 수12:00-13:15【27515】,2,4.68,25,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-53,영어쓰기,킴찰스바넷,화10:30-11:45【27515】 목09:00-10:15【27515】,2,4.68,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-54,영어쓰기,저스틴바라스,월09:00-10:15【51209】 수10:30-11:45【51209】,2,4.72,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-55,영어쓰기,저스틴바라스,월10:30-11:45【51209】 수09:00-10:15【51209】,2,4.72,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-56,영어쓰기,저스틴바라스,월12:00-13:15【51209】 수13:30-14:45【51209】,2,4.72,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-57,영어쓰기,저스틴바라스,월13:30-14:45【51209】 수12:00-13:15【51209】,2,4.72,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-58,영어쓰기,닉헤이즈,화12:00-13:15【27423】 목13:30-14:45【27423】,2,4.17,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-59,영어쓰기,닉헤이즈,화13:30-14:45【27423】 목12:00-13:15【27423】,2,4.17,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-60,영어쓰기,닉헤이즈,화15:00-16:15【27423】 목16:30-17:45【27423】,2,4.17,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-61,영어쓰기,닉헤이즈,화16:30-17:45【27423】 목15:00-16:15【27423】,2,4.17,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-62,영어쓰기,대런호간,월09:00-10:15【26506】 수10:30-11:45【26506】,2,4.05,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-63,영어쓰기,대런호간,월10:30-11:45【26506】 수09:00-10:15【26506】,2,4.05,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-64,영어쓰기,대런호간,월12:00-13:15【26506】 수13:30-14:45【26506】,2,4.05,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-65,영어쓰기,대런호간,월13:30-14:45【26506】 수12:00-13:15【26506】,2,4.05,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-66,영어쓰기,대런호간,월15:00-16:15【26506】 수16:30-17:45【26506】,2,4.05,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-67,영어쓰기,윌리암히슬롭,월09:00-10:15【26508】 수10:30-11:45【26508】,2,4.86,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-68,영어쓰기,윌리암히슬롭,월10:30-11:45【26508】 수09:00-10:15【26508】,2,4.86,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-69,영어쓰기,윌리암히슬롭,화09:00-10:15【26508】 목10:30-11:45【26508】,2,4.86,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-70,영어쓰기,윌리암히슬롭,화10:30-11:45【26508】 목09:00-10:15【26508】,2,4.86,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-71,영어쓰기,죠나단펠란,화12:00-13:15【26508】 목13:30-14:45【26508】,2,4.84,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-72,영어쓰기,죠나단펠란,화13:30-14:45【26508】 목12:00-13:15【26508】,2,4.84,24,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-73,영어쓰기,죠나단펠란,화15:00-16:15【26508】 목16:30-17:45【26508】,2,4.84,24,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-74,영어쓰기,죠나단펠란,화16:30-17:45【26508】 목15:00-16:15【26508】,2,4.84,18,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-75,영어쓰기,브라이언라파타,월09:00-10:15【23114】 수10:30-11:45【23114】,2,4.53,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-76,영어쓰기,브라이언라파타,월10:30-11:45【23114】 수09:00-10:15【23114】,2,4.53,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-77,영어쓰기,브라이언라파타,화09:00-10:15【23114】 목10:30-11:45【23114】,2,4.53,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-78,영어쓰기,브라이언라파타,화10:30-11:45【23114】 목09:00-10:15【23114】,2,4.53,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-79,영어쓰기,제프리라츠,월13:30-14:45【26117】 수12:00-13:15【26117】,2,4.72,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-80,영어쓰기,제프리라츠,월15:00-16:15【26117】 수16:30-17:45【26117】,2,4.72,23,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K0,영어쓰기,제프리라츠,월16:30-17:45【26117】 수15:00-16:15【26117】,2,4.72,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K1,영어쓰기,제프리라츠,화15:00-16:15【26117】 목16:30-17:45【26117】,2,4.72,18,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K2,영어쓰기,매튜심슨,월09:00-10:15【27517】 수10:30-11:45【27517】,2,4.43,21,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K3,영어쓰기,매튜심슨,월10:30-11:45【27517】 수09:00-10:15【27517】,2,4.43,19,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K4,영어쓰기,매튜심슨,월12:00-13:15【27517】 수13:30-14:45【27517】,2,4.43,22,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG001-K5,영어쓰기,매튜심슨,월13:30-14:45【27517】 수12:00-13:15【27517】,2,4.44,20,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG029-41,영어토론,저스틴바라스,화12:00-13:15【51209】 목13:30-14:45【51209】,2,4.73,27,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG029-42,영어토론,저스틴바라스,화13:30-14:45【51209】 목12:00-13:15【51209】,2,4.72,31,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG029-43,영어토론,죠나단펠란,월12:00-13:15【26509】 수13:30-14:45【26509】,2,4.71,36,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG029-44,영어토론,죠나단펠란,월13:30-14:45【26509】 수12:00-13:15【26509】,2,4.71,30,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG035-41,커리어영어,대런호간,화10:30-11:45【26506】 목09:00-10:15【26506】,2,4,36,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG035-42,커리어영어,대런호간,화09:00-10:15【26506】 목10:30-11:45【26506】,2,4.02,28,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-52,영어발표,대런호간,화12:00-13:15【26506】 목13:30-14:45【26506】,2,4.12,41,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-53,영어발표,대런호간,화13:30-14:45【26506】 목12:00-13:15【26506】,2,4.12,43,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-55,영어발표,매튜아담,화10:30-11:45【27423】 목09:00-10:15【27423】,2,3.63,14,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG006-42,과학영어,킴찰스바넷,화12:00-13:15【27515】 목13:30-14:45【27515】,2,4.55,58,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG006-43,과학영어,킴찰스바넷,화13:30-14:45【27515】 목12:00-13:15【27515】,2,4.55,60,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG007-42,문예영어,브라이언라파타,금12:00-13:15【51306】 금13:30-14:45【51306】,2,4.38,10,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-58,영어발표,닉헤이즈,월13:30-14:45【27425】 수12:00-13:15【27425】,2,4.06,30,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG028-41,고급영어쓰기,매튜심슨,월15:00-16:15【27517】 수16:30-17:45【27517】,2,3.11,18,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG006-41,과학영어,킴찰스바넷,화09:00-10:15【27515】 목10:30-11:45【27515】,2,4.59,82,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG034-41,글로벌영어,저스틴바라스,화10:30-11:45【26505】 목09:00-10:15【26505】,2,4.18,55,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG034-42,글로벌영어,저스틴바라스,화09:00-10:15【26505】 목10:30-11:45【26505】,2,4.18,68,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG007-41,문예영어,브라이언라파타,월13:30-14:45【26504】 수12:00-13:15【26504】,2,4.38,64,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG005-41,비즈니스영어,죠나단펠란,월15:00-16:15【26508】 수16:30-17:45【26508】,2,4.59,70,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
